fecha_inicio,categoria_delito,nombre_sec
2024-08-07,Homicidio doloso,TEPEPAN
2024-05-21,Homicidio doloso,TEPEPAN
2025-08-14,Robo de vehículo con violencia,TEPEPAN
2024-11-24,Robo de vehículo sin violencia,TEPEPAN
2024-05-27,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-07-03,Robo de vehículo sin violencia,TEPEPAN
2024-02-03,Robo de vehículo con violencia,TEPEPAN
2025-03-14,Robo de vehículo sin violencia,TEPEPAN
2025-03-19,Robo de vehículo sin violencia,TEPEPAN
2024-08-31,Robo de vehículo sin violencia,TEPEPAN
2025-04-21,Robo de vehículo sin violencia,TEPEPAN
2024-12-04,Robo de vehículo sin violencia,TEPEPAN
2025-04-23,Robo de vehículo sin violencia,TEPEPAN
2024-06-10,Robo de vehículo sin violencia,TEPEPAN
2025-07-20,Robo de vehículo sin violencia,TEPEPAN
2025-07-07,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-05-25,Robo de vehículo sin violencia,TEPEPAN
2024-02-03,Robo de vehículo con violencia,TEPEPAN
2024-01-16,Robo de vehículo con violencia,TEPEPAN
2024-03-05,Robo de vehículo sin violencia,TEPEPAN
2024-10-30,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-01-05,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-09-21,Robo de vehículo sin violencia,TEPEPAN
2024-11-04,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-08-11,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-09-20,Homicidio doloso,TEPEPAN
2024-01-06,Robo a repartidor con y sin violencia,TEPEPAN
2025-03-09,Robo a negocio con violencia,TEPEPAN
2025-03-06,Robo a negocio con violencia,TEPEPAN
2024-06-20,Robo de vehículo sin violencia,TEPEPAN
2024-07-30,Robo de vehículo sin violencia,TEPEPAN
2025-05-25,Robo de vehículo sin violencia,TEPEPAN
2024-02-27,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-03-29,Robo de vehículo con violencia,TEPEPAN
2025-03-15,Robo de vehículo sin violencia,TEPEPAN
2025-07-04,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-04-17,Robo de vehículo con violencia,TEPEPAN
2024-09-10,Robo a negocio con violencia,TEPEPAN
2024-02-22,Robo a negocio con violencia,TEPEPAN
2024-11-30,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-11-18,Robo de vehículo sin violencia,TEPEPAN
2025-05-01,Robo de vehículo sin violencia,TEPEPAN
2024-05-04,Robo de vehículo sin violencia,TEPEPAN
2024-01-04,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-03-29,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-10-02,Robo de vehículo sin violencia,TEPEPAN
2025-06-23,Robo de vehículo sin violencia,TEPEPAN
2025-05-18,Robo de vehículo sin violencia,TEPEPAN
2025-06-04,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-12-30,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-08-08,Robo de vehículo sin violencia,TEPEPAN
2024-07-23,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-09-27,Robo de vehículo con violencia,TEPEPAN
2024-09-18,Robo de vehículo sin violencia,TEPEPAN
2024-12-22,Robo de vehículo sin violencia,TEPEPAN
2025-08-04,Robo de vehículo sin violencia,TEPEPAN
2025-04-26,Robo de vehículo sin violencia,TEPEPAN
2024-02-27,Secuestro,TEPEPAN
2024-07-01,Homicidio doloso,TEPEPAN
2024-10-13,Robo de vehículo sin violencia,TEPEPAN
2025-08-08,Robo a negocio con violencia,TEPEPAN
2025-08-03,Homicidio doloso,TEPEPAN
2025-03-26,Lesiones dolosas por disparo de arma de fuego,TEPEPAN
2024-12-31,Robo de vehículo sin violencia,TEPEPAN
2025-06-25,Robo de vehículo sin violencia,TEPEPAN
2024-01-22,Robo a repartidor con y sin violencia,TEPEPAN
2024-03-02,Robo a negocio con violencia,TEPEPAN
2024-11-14,Robo de vehículo sin violencia,TEPEPAN
2024-12-27,Robo de vehículo sin violencia,TEPEPAN
2024-07-05,Robo a repartidor con y sin violencia,TEPEPAN
2024-02-22,Robo a repartidor con y sin violencia,TEPEPAN
2024-07-04,Robo a repartidor con y sin violencia,TEPEPAN
2024-07-01,Robo a repartidor con y sin violencia,TEPEPAN
2024-08-26,Robo a casa habitación con violencia,TEPEPAN
2024-03-29,Robo a negocio con violencia,TEPEPAN
2024-03-11,Homicidio doloso,TEPEPAN
2024-03-12,Robo a repartidor con y sin violencia,TEPEPAN
2025-08-03,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-02-19,Robo a transeúnte en vía pública con violencia,MIXQUIC
2024-12-11,Robo a transeúnte en vía pública con violencia,MIXQUIC
2024-09-27,Robo a negocio con violencia,MIXQUIC
2024-03-31,Robo a transeúnte en vía pública con violencia,MIXQUIC
2024-05-06,Robo a transeúnte en vía pública con violencia,MIXQUIC
2024-05-21,Robo de vehículo sin violencia,MIXQUIC
2024-08-28,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-06-09,Robo a negocio con violencia,MIXQUIC
2024-08-06,Robo de vehículo sin violencia,MIXQUIC
2024-10-03,Robo a transeúnte en vía pública con violencia,MIXQUIC
2024-10-12,Robo de vehículo con violencia,MIXQUIC
2024-07-02,Robo de vehículo sin violencia,MIXQUIC
2025-07-09,Robo a transeúnte en vía pública con violencia,MIXQUIC
2024-03-13,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-01-22,Homicidio doloso,TEPEPAN
2025-06-14,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-03-15,Robo de vehículo sin violencia,TEPEPAN
2024-03-08,Robo de vehículo sin violencia,TEPEPAN
2025-03-11,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-12-30,Robo de vehículo con violencia,TEPEPAN
2024-12-29,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-01-30,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-03-14,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-04-12,Robo de vehículo con violencia,TEPEPAN
2024-12-02,Robo de vehículo sin violencia,TEPEPAN
2024-11-27,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-11-30,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-12-13,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-12-18,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-10-31,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-11-22,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-04-26,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2024-05-14,Robo de vehículo sin violencia,ZAPOTITLA
2024-08-15,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2024-07-08,Robo de vehículo sin violencia,ZAPOTITLA
2024-01-25,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2024-01-01,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2024-03-29,Robo de vehículo con violencia,ZAPOTITLA
2024-04-07,Robo de vehículo sin violencia,ZAPOTITLA
2025-05-20,Robo de vehículo con violencia,ZAPOTITLA
2025-05-21,Robo de vehículo sin violencia,ZAPOTITLA
2024-09-27,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2024-10-23,Robo de vehículo con violencia,MIXQUIC
2024-10-14,Robo de vehículo sin violencia,ZAPOTITLA
2024-12-10,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2024-12-23,Robo de vehículo con violencia,MIXQUIC
2024-11-01,Robo de vehículo sin violencia,ZAPOTITLA
2024-11-06,Robo de vehículo sin violencia,ZAPOTITLA
2024-07-12,Robo de vehículo con violencia,MIXQUIC
2024-04-01,Robo a transeúnte en vía pública con violencia,MIXQUIC
2024-03-26,Robo de vehículo sin violencia,MIXQUIC
2025-01-18,Robo de vehículo con violencia,MIXQUIC
2025-01-12,Robo de vehículo sin violencia,TEPEPAN
2024-12-20,Robo de vehículo sin violencia,TEPEPAN
2025-04-29,Robo de vehículo sin violencia,TEPEPAN
2024-05-16,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-11-01,Robo de vehículo sin violencia,LA NORIA
2025-03-18,Robo a transeúnte en vía pública con violencia,LA NORIA
2025-08-10,Robo de vehículo sin violencia,LA NORIA
2024-10-30,Robo de vehículo sin violencia,LA NORIA
2024-06-14,Robo a casa habitación con violencia,LA NORIA
2025-05-02,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-04-05,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-06-11,Robo de vehículo con violencia,TEPEPAN
2025-02-08,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-06-09,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-12-09,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-09-14,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-05-06,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-02-01,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-10-07,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-10-18,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-12-31,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-04-13,Robo de vehículo sin violencia,TEPEPAN
2024-01-22,Robo de vehículo sin violencia,TEPEPAN
2025-05-02,Robo de vehículo sin violencia,TEPEPAN
2024-10-02,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-12-11,Robo de vehículo sin violencia,TEPEPAN
2024-09-05,Robo de vehículo sin violencia,TEPEPAN
2024-12-05,Robo a cuentahabiente saliendo del cajero con violencia,TEPEPAN
2024-12-25,Lesiones dolosas por disparo de arma de fuego,TEPEPAN
2024-09-18,Robo de vehículo sin violencia,TEPEPAN
2024-05-08,Robo de vehículo sin violencia,TEPEPAN
2024-06-19,Robo de vehículo sin violencia,TEPEPAN
2025-03-24,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-12-08,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-11-30,Robo de vehículo sin violencia,TEPEPAN
2024-11-23,Robo de vehículo con violencia,TEPEPAN
2025-02-18,Robo de vehículo sin violencia,TEPEPAN
2024-04-11,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-01-13,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-12-10,Robo a negocio con violencia,TEPEPAN
2024-04-05,Robo a repartidor con y sin violencia,TEPEPAN
2024-10-04,Robo a negocio con violencia,TEPEPAN
2025-06-08,Homicidio doloso,TEPEPAN
2024-01-16,Robo a repartidor con y sin violencia,TEPEPAN
2024-08-19,Homicidio doloso,TEPEPAN
2024-11-13,Robo a repartidor con y sin violencia,TEPEPAN
2024-02-06,Robo a negocio con violencia,TEPEPAN
2025-01-29,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-12-08,Robo de vehículo con violencia,TEPEPAN
2024-11-19,Robo de vehículo sin violencia,TEPEPAN
2024-11-10,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-04-08,Robo de vehículo sin violencia,TEPEPAN
2024-04-11,Robo de vehículo con violencia,TEPEPAN
2024-06-10,Robo de vehículo con violencia,TEPEPAN
2024-12-30,Robo de vehículo sin violencia,TEPEPAN
2025-01-05,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-10-14,Robo de vehículo sin violencia,TEPEPAN
2024-10-10,Robo de vehículo sin violencia,TEPEPAN
2025-07-30,Robo de vehículo sin violencia,TEPEPAN
2024-04-23,Robo de vehículo sin violencia,TEPEPAN
2024-06-30,Robo de vehículo sin violencia,TEPEPAN
2024-11-29,Robo a repartidor con y sin violencia,TEPEPAN
2024-11-16,Robo a repartidor con y sin violencia,TEPEPAN
2024-02-16,Homicidio doloso,TEPEPAN
2024-08-30,Robo a cuentahabiente saliendo del cajero con violencia,TEPEPAN
2025-08-06,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-02-03,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-05-03,Robo de vehículo sin violencia,TEPEPAN
2024-03-27,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-08-30,Robo de vehículo sin violencia,TEPEPAN
2024-07-28,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-05-26,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-06-09,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-05-07,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-08-21,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-07-04,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-07-02,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-02-01,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-03-11,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-03-04,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-04-03,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-09-14,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-12-22,Robo de vehículo sin violencia,TEPEPAN
2024-12-16,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-11-12,Robo de vehículo sin violencia,TEPEPAN
2024-05-06,Robo a repartidor con y sin violencia,TEPEPAN
2024-02-22,Robo a repartidor con y sin violencia,TEPEPAN
2025-06-04,Homicidio doloso,TEPEPAN
2025-02-21,Robo a repartidor con y sin violencia,TEPEPAN
2025-01-27,Homicidio doloso,TEPEPAN
2024-01-11,Robo a pasajero a bordo de microbús con y sin violencia,TEPEPAN
2025-08-13,Robo de vehículo sin violencia,TEPEPAN
2024-12-17,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-04-27,Robo de vehículo sin violencia,TEPEPAN
2024-02-26,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-08-31,Robo de vehículo sin violencia,TEPEPAN
2025-07-02,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-08-11,Robo de vehículo con violencia,TEPEPAN
2025-05-16,Robo de vehículo sin violencia,TEPEPAN
2024-09-24,Robo de vehículo con violencia,TEPEPAN
2024-11-04,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-07-22,Homicidio doloso,TEPEPAN
2024-12-12,Homicidio doloso,TEPEPAN
2024-11-09,Homicidio doloso,TEPEPAN
2025-05-07,Lesiones dolosas por disparo de arma de fuego,TEPEPAN
2025-03-12,Robo a repartidor con y sin violencia,TEPEPAN
2024-02-10,Robo de vehículo con violencia,TEPEPAN
2025-08-14,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-01-16,Robo de vehículo sin violencia,TEPEPAN
2025-07-23,Robo de vehículo con violencia,TEPEPAN
2025-06-05,Robo de vehículo con violencia,TEPEPAN
2024-04-29,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-08-04,Robo de vehículo sin violencia,TEPEPAN
2024-03-19,Robo de vehículo sin violencia,TEPEPAN
2025-02-03,Robo de vehículo sin violencia,TEPEPAN
2025-04-28,Robo de vehículo con violencia,TEPEPAN
2025-03-19,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-10-17,Lesiones dolosas por disparo de arma de fuego,TEPEPAN
2024-02-23,Robo a negocio con violencia,TEPEPAN
2025-02-25,Robo de vehículo con violencia,TEPEPAN
2025-02-04,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-03-28,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-11-25,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-10-31,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-12-27,Robo de vehículo sin violencia,TEPEPAN
2025-04-03,Robo de vehículo sin violencia,TEPEPAN
2025-06-25,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-06-22,Robo de vehículo sin violencia,TEPEPAN
2024-04-06,Robo de vehículo sin violencia,TEPEPAN
2025-01-16,Robo de vehículo sin violencia,TEPEPAN
2025-01-31,Robo de vehículo sin violencia,TEPEPAN
2025-01-20,Robo de vehículo sin violencia,TEPEPAN
2025-01-25,Robo de vehículo con violencia,TEPEPAN
2024-10-10,Robo de vehículo sin violencia,TEPEPAN
2025-04-06,Robo de vehículo sin violencia,TEPEPAN
2024-04-04,Robo de vehículo con violencia,TEPEPAN
2024-05-21,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-05-13,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-04-11,Robo de vehículo sin violencia,TEPEPAN
2024-01-25,Robo de vehículo sin violencia,TEPEPAN
2024-08-31,Robo de vehículo sin violencia,TEPEPAN
2024-10-10,Robo de vehículo sin violencia,TEPEPAN
2025-07-18,Robo de vehículo sin violencia,TEPEPAN
2025-07-12,Robo de vehículo sin violencia,TEPEPAN
2024-06-06,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-05-28,Robo de vehículo con violencia,TEPEPAN
2024-08-17,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-01-21,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-01-14,Robo de vehículo sin violencia,TEPEPAN
2024-04-13,Robo de vehículo sin violencia,TEPEPAN
2024-03-06,Robo de vehículo sin violencia,TEPEPAN
2025-03-05,Robo de vehículo sin violencia,TEPEPAN
2025-04-28,Robo de vehículo sin violencia,TEPEPAN
2024-08-30,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-11-09,Robo de vehículo sin violencia,TEPEPAN
2024-08-19,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-09-13,Robo de vehículo sin violencia,TEPEPAN
2025-06-24,Robo de vehículo con violencia,TEPEPAN
2025-04-24,Robo de vehículo con violencia,TEPEPAN
2024-10-29,Robo de vehículo sin violencia,TEPEPAN
2024-11-22,Robo a negocio con violencia,TEPEPAN
2024-08-20,Homicidio doloso,TEPEPAN
2025-01-23,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-11-06,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-12-11,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-07-10,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-09-03,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-01-03,Robo a casa habitación con violencia,TEPEPAN
2024-11-27,Robo a negocio con violencia,TEPEPAN
2025-01-16,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-04-08,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-09-09,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-06-29,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-04-23,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-02-01,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-12-12,Robo de vehículo sin violencia,TEPEPAN
2024-03-06,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-06-03,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-08-02,Robo a pasajero a bordo de microbús con y sin violencia,TEPEPAN
2025-01-18,Homicidio doloso,TEPEPAN
2025-03-19,Robo a pasajero a bordo de microbús con y sin violencia,TEPEPAN
2025-04-10,Homicidio doloso,TEPEPAN
2024-02-24,Homicidio doloso,TEPEPAN
2024-12-03,Robo a pasajero a bordo de microbús con y sin violencia,TEPEPAN
2024-02-15,Robo a negocio con violencia,TEPEPAN
2025-06-01,Homicidio doloso,TEPEPAN
2025-06-24,Robo a negocio con violencia,TEPEPAN
2024-08-06,Robo de vehículo sin violencia,TEPEPAN
2024-02-06,Robo de vehículo sin violencia,TEPEPAN
2025-02-06,Robo de vehículo con violencia,TEPEPAN
2024-09-18,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-05-27,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-06-16,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-08-23,Robo de vehículo con violencia,TEPEPAN
2024-02-14,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-05-30,Robo de vehículo sin violencia,TEPEPAN
2024-05-05,Robo de vehículo sin violencia,TEPEPAN
2024-02-19,Robo de vehículo con violencia,TEPEPAN
2025-01-24,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-10-10,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-11-26,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-03-12,Robo a transeúnte en vía pública con violencia,ALPES
2025-06-11,Robo a transeúnte en vía pública con violencia,ALPES
2024-03-14,Robo a transeúnte en vía pública con violencia,ALPES
2024-05-10,Robo a transeúnte en vía pública con violencia,ALPES
2024-04-19,Robo a transeúnte en vía pública con violencia,ALPES
2024-09-30,Robo de vehículo con violencia,ALPES
2024-06-29,Robo a transeúnte en vía pública con violencia,ALPES
2025-07-16,Robo de vehículo sin violencia,ALPES
2024-01-29,Robo a transeúnte en vía pública con violencia,ALPES
2024-04-19,Robo a transeúnte en vía pública con violencia,ALPES
2025-02-06,Robo a transeúnte en vía pública con violencia,ALPES
2025-01-30,Robo a transeúnte en vía pública con violencia,ALPES
2024-09-26,Robo a repartidor con y sin violencia,ALPES
2024-05-22,Homicidio doloso,ALPES
2024-09-06,Homicidio doloso,ALPES
2024-11-14,Robo de vehículo con violencia,TEPEPAN
2025-05-07,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-04-09,Robo de vehículo sin violencia,TEPEPAN
2024-05-18,Robo de vehículo sin violencia,TEPEPAN
2024-04-27,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-09-08,Robo de vehículo sin violencia,TEPEPAN
2024-09-06,Robo de vehículo sin violencia,TEPEPAN
2024-07-18,Robo de vehículo sin violencia,TEPEPAN
2024-07-31,Robo de vehículo sin violencia,TEPEPAN
2025-02-21,Robo a casa habitación con violencia,ALPES
2025-03-06,Robo a casa habitación con violencia,ALPES
2025-04-24,Homicidio doloso,ALPES
2025-06-23,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-06-25,Robo de vehículo sin violencia,TEPEPAN
2025-06-14,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-02-27,Robo de vehículo con violencia,TEPEPAN
2024-07-13,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-07-12,Robo de vehículo sin violencia,TEPEPAN
2024-07-17,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-01-01,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-03-14,Robo de vehículo sin violencia,TEPEPAN
2024-03-17,Robo de vehículo sin violencia,TEPEPAN
2024-03-10,Robo de vehículo sin violencia,TEPEPAN
2025-02-26,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-02-27,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-04-02,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-09-03,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-03-04,Robo a negocio con violencia,ALPES
2024-12-08,Robo de vehículo sin violencia,TEPEPAN
2025-04-15,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-09-12,Robo de vehículo sin violencia,TEPEPAN
2024-03-13,Homicidio doloso,TEPEPAN
2024-07-03,Robo a casa habitación con violencia,TEPEPAN
2025-01-03,Homicidio doloso,TEPEPAN
2025-01-06,Lesiones dolosas por disparo de arma de fuego,TEPEPAN
2024-05-26,Robo a negocio con violencia,ALPES
2024-08-07,Lesiones dolosas por disparo de arma de fuego,ALPES
2024-08-18,Robo a pasajero a bordo de taxi con violencia,ALPES
2024-01-05,Homicidio doloso,ALPES
2025-04-18,Lesiones dolosas por disparo de arma de fuego,ALPES
2024-01-07,Homicidio doloso,TEPEPAN
2024-08-08,Homicidio doloso,TEPEPAN
2025-06-23,Lesiones dolosas por disparo de arma de fuego,TEPEPAN
2024-05-21,Robo a casa habitación con violencia,TEPEPAN
2024-08-20,Homicidio doloso,TEPEPAN
2024-07-06,Homicidio doloso,TEPEPAN
2024-04-04,Lesiones dolosas por disparo de arma de fuego,TEPEPAN
2024-03-27,Robo a casa habitación con violencia,TEPEPAN
2025-01-08,Homicidio doloso,TEPEPAN
2025-03-22,Robo a negocio con violencia,TEPEPAN
2024-09-07,Homicidio doloso,TEPEPAN
2024-10-27,Homicidio doloso,TEPEPAN
2025-03-23,Robo a negocio con violencia,TEPEPAN
2025-03-30,Homicidio doloso,TEPEPAN
2025-07-28,Homicidio doloso,TEPEPAN
2025-06-29,Robo a negocio con violencia,TEPEPAN
2024-04-29,Homicidio doloso,TEPEPAN
2024-06-16,Robo a repartidor con y sin violencia,TEPEPAN
2024-07-22,Robo a repartidor con y sin violencia,TEPEPAN
2024-03-09,Lesiones dolosas por disparo de arma de fuego,TEPEPAN
2024-11-09,Robo de vehículo sin violencia,TEPEPAN
2024-11-18,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-04-26,Robo de vehículo sin violencia,TEPEPAN
2025-03-09,Robo de vehículo sin violencia,TEPEPAN
2025-03-18,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-04-07,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-10-23,Robo de vehículo sin violencia,TEPEPAN
2024-09-09,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-06-05,Robo a negocio con violencia,TEPEPAN
2025-07-04,Homicidio doloso,TEPEPAN
2025-07-08,Robo a negocio con violencia,TEPEPAN
2025-06-04,Robo a negocio con violencia,TEPEPAN
2024-06-15,Robo a negocio con violencia,TEPEPAN
2024-08-09,Robo a negocio con violencia,TEPEPAN
2025-06-12,Robo a negocio con violencia,TEPEPAN
2024-01-02,Robo a pasajero a bordo de microbús con y sin violencia,TEPEPAN
2024-03-06,Robo a negocio con violencia,TEPEPAN
2025-02-23,Lesiones dolosas por disparo de arma de fuego,TEPEPAN
2025-04-20,Homicidio doloso,TEPEPAN
2025-05-21,Robo a negocio con violencia,TEPEPAN
2025-03-20,Robo a negocio con violencia,TEPEPAN
2025-04-09,Robo a negocio con violencia,TEPEPAN
2024-10-22,Homicidio doloso,TEPEPAN
2024-12-04,Robo a negocio con violencia,TEPEPAN
2024-03-11,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-04-16,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-02-04,Robo de vehículo con violencia,TEPEPAN
2024-08-28,Robo de vehículo sin violencia,TEPEPAN
2024-09-13,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-08-01,Robo de vehículo sin violencia,TEPEPAN
2025-07-14,Robo de vehículo sin violencia,TEPEPAN
2025-07-12,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-06-25,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-06-21,Robo de vehículo sin violencia,TEPEPAN
2024-06-11,Robo de vehículo sin violencia,TEPEPAN
2024-01-24,Robo de vehículo sin violencia,TEPEPAN
2024-01-11,Robo de vehículo sin violencia,TEPEPAN
2024-11-24,Robo de vehículo sin violencia,TEPEPAN
2024-07-08,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-04-26,Robo de vehículo sin violencia,TEPEPAN
2024-10-19,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-10-31,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-06-24,Robo de vehículo sin violencia,TEPEPAN
2025-02-23,Robo de vehículo sin violencia,TEPEPAN
2024-09-02,Robo de vehículo sin violencia,TEPEPAN
2025-05-17,Robo de vehículo con violencia,TEPEPAN
2025-04-01,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-11-13,Robo a transeúnte en vía pública con violencia,TEPEPAN
2024-03-13,Robo de vehículo con violencia,TEPEPAN
2024-05-06,Homicidio doloso,TEPEPAN
2024-02-09,Robo a casa habitación con violencia,TEPEPAN
2025-06-07,Homicidio doloso,TEPEPAN
2024-06-09,Robo de vehículo sin violencia,ALPES
2024-01-05,Robo de vehículo sin violencia,ALPES
2024-03-18,Robo a transeúnte en vía pública con violencia,ALPES
